conf,size,kind,ctx,n,react_1,min_per,held24,far|0.5atr,far|1atr,far|gap,ce|0.5atr,ce|1atr,ext|1atr,ext|2R,ext-0.25atr|1atr,best_exit,best_exit_minEV,best_exit_EV
NF,0.5,оба,свежий≤24ч,181,48.61878453038674,44.18604651162791,52.48618784530387,-0.025616684098743646,-0.13033352260584397,-0.05824959699548115,-0.14818535359929239,-0.19877268464333026,-0.1314079390895139,-0.13541586586709173,-0.10078321856842365,far|0.5atr,-0.07463721257762097,-0.025616684098743646
NF,0.5,оба,не выходные,185,49.72972972972973,45.83333333333333,52.972972972972975,-0.04891543389006524,-0.09185721350348229,-0.036895111757956844,-0.23510347720371785,-0.2509614998622581,-0.10221752124325158,-0.07983536937008341,-0.11708701457656048,far|0.5atr,-0.08367701744017828,-0.04891543389006524
NF,0.5,оба,заход<50%,142,54.929577464788736,48.214285714285715,61.267605633802816,0.022937197201722936,-0.05541266275842605,0.0029755067067050232,0.030401283267252416,-0.02060319977897683,-0.021785735772679216,0.002010142858609488,-0.0335672834684238,far|0.5atr,-0.11821394004330912,0.022937197201722936
NF,0.5,оба,объём≥1.5x,175,52.0,49.01960784313725,56.57142857142857,-0.028955678629845015,-0.07881039867295525,-0.07764091056233699,-0.17944865787598158,-0.19108186354024884,-0.05559703928464326,-0.014651963621329298,-0.046909943969750005,far|0.5atr,-0.10186324967523612,-0.028955678629845015
NF,0.5,оба,сессия Asia,71,39.436619718309856,35.294117647058826,43.66197183098591,-0.19274804460304537,-0.2977353918751334,-0.20505609078496753,-0.19471990593591126,-0.2775086063440313,-0.42503029957927096,-0.2551366166193396,-0.21145335864703504,far|gap,-0.29451145399565,-0.20505609078496753
NF,0.5,оба,сессия NY,77,58.44155844155844,50.0,64.93506493506493,0.059028914471739136,0.06411988910141259,0.08214865822919395,0.028326431607483032,0.033590197587105845,0.10331916074338009,0.11759614130594793,0.07565710522751343,far|0.5atr,-0.008929717391820587,0.059028914471739136
NF,0.5,bull,—,117,58.119658119658126,54.166666666666664,58.97435897435898,0.004538104085552172,0.058922198241657765,0.08614701485117496,-0.1048207587220064,0.0483299228942172,0.2000227789400659,0.13236420357143205,0.0724228708239768,ext|1atr,0.06554744303622041,0.2000227789400659
NF,0.5,bull,тренд,101,58.415841584158414,50.0,56.43564356435643,-0.0034276960862573125,0.039170765006416544,0.046062130124564005,-0.1117334272452438,0.0187580022187663,0.25740823420781267,0.1779764223534534,0.09306804984977828,ext|1atr,0.16871083503864062,0.25740823420781267
NF,0.5,bull,EMA200,86,59.30232558139535,46.666666666666664,62.7906976744186,0.043387243341294006,0.05082336743073367,0.10825981749839367,-0.1090008469224442,-0.033466212161006044,0.2679008329824145,0.19172930085663092,0.08076833726098526,ext|1atr,0.14294959542184718,0.2679008329824145
NF,0.5,bull,свежий≤24ч,93,55.91397849462365,50.0,56.98924731182796,-0.013548262151715973,-0.006812864224818564,0.030644905492035853,-0.08059104118167003,0.06061204033273891,0.09400029471940954,0.027816747749617458,-0.01679219837650789,ext-0.25atr|1atr,-0.03884500033129753,-0.01679219837650789
NF,0.5,bull,не выходные,96,58.333333333333336,55.00000000000001,56.25,-0.0013973098280411534,0.07330660959529853,0.08632938025763577,-0.13940664501781522,0.013735408862539359,0.17758886344433142,0.12085883078952635,0.05682113715362952,ext|1atr,0.08914793710804557,0.17758886344433142
NF,0.5,bull,заход<50%,67,67.16417910447761,61.53846153846154,67.16417910447761,0.08666678102192317,0.1700563296916328,0.19672360473524908,-0.026128518741003467,0.17116105908160983,0.32887040895115466,0.279701492698904,0.17617023469972384,far|1atr,0.052425303787562556,0.1700563296916328
NF,0.5,bull,объём≥1.5x,84,60.71428571428571,55.55555555555556,59.523809523809526,0.0028145232402404198,0.08683612543667865,0.04630397693364116,-0.09826898923186433,0.11671229055052884,0.2791247257846064,0.21559456995628745,0.13492405900138568,ext|1atr,0.11457872520494898,0.2791247257846064
NF,0.5,bear,—,114,41.228070175438596,40.0,50.0,-0.0453349931477871,-0.2689192575856107,-0.14657756090104232,-0.19398805864980215,-0.42668086325585514,-0.36523470384565426,-0.2203972876671283,-0.22832658737516048,far|0.5atr,-0.10159494077768927,-0.0453349931477871
NF,0.5,bear,тренд,99,41.41414141414141,38.88888888888889,50.505050505050505,-0.05111440144960874,-0.27497677783680413,-0.1666879044850297,-0.22569312426961197,-0.48483349000340814,-0.3536630409266186,-0.2020551400355452,-0.2467276117232732,far|0.5atr,-0.09214789345321565,-0.05111440144960874
NF,0.5,bear,EMA200,79,40.50632911392405,37.03703703703704,53.16455696202531,-0.06346870515525611,-0.2918606130199485,-0.1764563606607953,-0.2862453391815771,-0.5379779462294806,-0.4077872299759945,-0.2688919909145455,-0.27535174476523316,far|0.5atr,-0.09557332568677641,-0.06346870515525611
NF,0.5,bear,свежий≤24ч,88,40.909090909090914,39.02439024390244,47.72727272727273,-0.03837081183821602,-0.26087240021306396,-0.1521949234879707,-0.21962025194973422,-0.47289517808394893,-0.36962345891030796,-0.3079230598029323,-0.18954645581669824,far|0.5atr,-0.060006809935392154,-0.03837081183821602
NF,0.5,bear,не выходные,89,40.44943820224719,39.285714285714285,49.43820224719101,-0.1001709384962935,-0.2700114496549762,-0.1698114177523039,-0.3383270265278376,-0.5364772665766463,-0.40403114967030734,-0.2963145066208985,-0.3046733355439564,far|0.5atr,-0.13361388865988252,-0.1001709384962935
NF,0.5,bear,заход<50%,75,44.0,37.5,56.00000000000001,-0.033994564344322596,-0.25683162934714543,-0.17010612753212764,0.08090123972796097,-0.19191260436110086,-0.3350385583926375,-0.24606079633205358,-0.22093279969863575,ce|0.5atr,-0.09896040571718764,0.08090123972796097
NF,0.5,bear,объём≥1.5x,91,43.956043956043956,42.857142857142854,53.84615384615385,-0.058282018817616174,-0.23171488246646352,-0.19205157594323996,-0.25438373662439745,-0.47519954423942823,-0.36457097627164287,-0.22718722538528324,-0.21475671594310608,far|0.5atr,-0.11655920115100274,-0.058282018817616174
NF,0.75,оба,—,151,57.615894039735096,52.5,62.913907284768214,0.002373761047243394,-0.01224648513097427,0.008843095435154925,-0.16751509410579987,-0.1358795801825648,-0.010374206902223175,0.007838401670113602,0.016325833003919227,far|gap,-0.09981708664405954,0.008843095435154925
NF,0.75,оба,тренд,132,57.57575757575758,51.515151515151516,63.63636363636363,0.0021542661644406652,-0.037153342013681256,-0.01573736153479607,-0.19623620923607282,-0.19856508737188777,0.030412097530864164,0.03613228308556076,-0.0037764909766401064,far|0.5atr,-0.10889913690647683,0.0021542661644406652
NF,0.75,оба,EMA200,111,58.55855855855856,44.44444444444444,67.56756756756756,0.0415330968896247,-0.012179674250536354,0.039958928062909196,-0.20560458403295012,-0.23149719973428642,0.03870528122318471,0.06577524982243334,-0.020037381484035784,far|0.5atr,-0.026313496419945227,0.0415330968896247
NF,0.75,оба,свежий≤24ч,115,59.130434782608695,51.85185185185185,62.60869565217392,0.011978195862917148,0.011215843282566078,0.005078503328994714,-0.1517544380855652,-0.08971123894637983,0.00032509828661922354,-0.04280138832463567,0.07153172702453293,ext-0.25atr|1atr,-0.06519325418832432,0.07153172702453293
NF,0.75,оба,не выходные,124,55.64516129032258,48.38709677419355,58.87096774193549,-0.04855344622418276,-0.03236055650993116,-0.03864737852656783,-0.2819628658529819,-0.23830116417008465,-0.052142272185707675,-0.0833465343253643,-0.07751349386910843,far|0.5atr,-0.14975206305210126,-0.04855344622418276
NF,0.75,оба,заход<50%,107,59.813084112149525,54.54545454545454,66.35514018691589,0.020080882127757962,-0.013271176324678339,0.020997874060748465,0.06674293419943099,0.03181479742195415,-0.0018433952820497688,0.007528240976028077,0.05386493558583395,ce|0.5atr,-0.08291662896017465,0.06674293419943099
NF,0.75,оба,объём≥1.5x,132,54.54545454545454,50.0,60.60606060606061,-0.02525247796740261,-0.08268592863844902,-0.07090706639134853,-0.1994490770356859,-0.22562994685425034,-0.09312765257195282,-0.08528224111143136,-0.06980749701348224,far|0.5atr,-0.11854039626452793,-0.02525247796740261
NF,0.75,bull,—,80,63.74999999999999,52.94117647058824,62.5,0.01410141667959569,0.09379458910755228,0.10079513605843671,-0.12328140714460063,0.059497162667290014,0.25441244964635185,0.21263847276855313,0.15197229586730857,ext-0.25atr|1atr,0.02461527593526893,0.15197229586730857
NF,0.75,bull,тренд,71,63.38028169014085,50.0,61.97183098591549,0.015392585150086895,0.05519285867868965,0.06043341587446448,-0.13387220487197826,0.010028925243369537,0.30591143150578887,0.2535645603212847,0.14842041413248727,ext|1atr,0.02024241215654812,0.30591143150578887
NF,0.75,bull,EMA200,60,65.0,40.0,66.66666666666666,0.07334408274710374,0.08548218218244683,0.14027371800736155,-0.12373738471898049,-0.018330924757479723,0.3270719270278633,0.30205077625982424,0.13560265604976732,far|0.5atr,-0.022633357519536688,0.07334408274710374
NF,0.75,bull,свежий≤24ч,65,63.07692307692307,46.15384615384615,61.53846153846154,0.016950612907670342,0.06843234404621898,0.06344441453040088,-0.07326908667042635,0.13466668888386205,0.2134212355081466,0.1411540155252146,0.12255197806024039,ext|1atr,-0.09685624512907996,0.2134212355081466
NF,0.75,bull,не выходные,66,63.63636363636363,57.14285714285714,59.09090909090909,-0.007611536519717617,0.10695308195023716,0.09320482324607199,-0.15902136994570715,0.03821079021010712,0.26013425777882315,0.1715106716438149,0.14203538423673331,far|1atr,0.01637157156148466,0.10695308195023716
NF,0.75,bull,объём≥1.5x,67,59.70149253731343,50.0,59.70149253731343,-0.01865896484737498,0.0035355832666230623,0.0038072906776748555,-0.1181893060022506,0.0010626752042649065,0.15826169775129822,0.10659201610118921,0.04413466594642488,ext-0.25atr|1atr,-0.03449281098318091,0.04413466594642488
NF,0.75,bear,—,71,50.70422535211267,50.0,63.38028169014085,-0.010840498820195863,-0.13172938568142675,-0.09476483766150065,-0.21735586814658778,-0.35602238902747146,-0.30872536921047655,-0.2229222418210857,-0.1365152519125758,far|0.5atr,-0.11767954565598847,-0.010840498820195863
NF,0.75,bear,тренд,61,50.81967213114754,46.15384615384615,65.57377049180327,-0.013254269048360677,-0.14463826413103092,-0.10439515163409932,-0.26882382087296974,-0.4413548397601382,-0.2902510616858514,-0.21694462976257697,-0.18092370839873909,far|0.5atr,-0.07184424040683132,-0.013254269048360677
NF,0.75,bear,объём≥1.5x,65,49.23076923076923,46.15384615384615,61.53846153846154,-0.032048868414200335,-0.1715604101406003,-0.14792032675480343,-0.28320914871630387,-0.45929772651456613,-0.352252059828227,-0.2830603216229018,-0.18725557267984805,far|0.5atr,-0.10736758444630069,-0.032048868414200335
NF,1.0,оба,—,96,56.25,53.333333333333336,59.375,-0.038464150029858146,-0.1036753899824054,-0.047136253947538086,-0.28005807766239027,-0.2639119962941359,-0.04729432659386038,-0.009768350016292171,-0.05471452270118138,ext-0.25atr|1atr,-0.1035921898827157,-0.05471452270118138
NF,1.0,оба,тренд,84,58.333333333333336,52.63157894736842,61.904761904761905,-0.018075814354628805,-0.0842662601178817,-0.034948652463762934,-0.3376191818384389,-0.36315154431413843,0.02282163574306027,0.045644542565567256,-0.04396517883445731,far|0.5atr,-0.12015999119888275,-0.018075814354628805
NF,1.0,оба,EMA200,71,57.74647887323944,46.666666666666664,64.7887323943662,0.022187532336174834,-0.0892057722788433,0.007471902129135612,-0.35576898572600907,-0.44177060704424,-0.00869821443834276,0.0032162076376067903,-0.09022657487117658,far|0.5atr,-0.033951545458032514,0.022187532336174834
NF,1.0,оба,свежий≤24ч,75,58.666666666666664,55.55555555555556,60.0,-0.024893662649098303,-0.06359225411545355,-0.030967979613007575,-0.27509052105235116,-0.20200937532358715,-0.046898560215859544,-0.07019423046646958,-0.0051394831801192115,ext-0.25atr|1atr,-0.09252167568130132,-0.0051394831801192115
NF,1.0,оба,не выходные,80,52.5,47.368421052631575,55.00000000000001,-0.08153066476028847,-0.15160674104951513,-0.11801094596611623,-0.39394880281918965,-0.3882864278964115,-0.12512790680064975,-0.16295800958500223,-0.18053445957147246,far|1atr,-0.1697163458933281,-0.15160674104951513
NF,1.0,оба,заход<50%,68,60.29411764705882,55.55555555555556,66.17647058823529,0.0020486120040262745,-0.07045682308053071,-0.007052447214720631,0.029446634287782353,-0.012238949626240107,-0.008981000189337292,0.07802969737997124,0.03569066814946698,ce|0.5atr,-0.010797308797527043,0.029446634287782353
NF,1.0,оба,объём≥1.5x,88,53.40909090909091,51.162790697674424,57.95454545454546,-0.059090388646795194,-0.16192587832693803,-0.11518358197655264,-0.2563622317091445,-0.27119087783678053,-0.0807109027111078,-0.048118014670904145,-0.11627013772478847,far|gap,-0.18273902441063097,-0.11518358197655264
E,0.5,оба,—,547,53.74771480804388,52.80373831775701,57.038391224862885,0.01408737302894635,-0.044890973402653,-0.021475704471656726,-0.0338146232775145,-0.03829042759347317,-0.061033168213982955,-0.041507040619421814,-0.03658602088122226,far|0.5atr,-0.0028152033250301014,0.01408737302894635
E,0.5,оба,тренд,482,54.149377593360995,52.71739130434783,56.43153526970954,0.007629234918315904,-0.048374402880105284,-0.044409644181506704,-0.028710978806963723,-0.01604344275233712,-0.062408201343089276,-0.023377039864308967,-0.03851258689112211,far|0.5atr,-0.023861877494599545,0.007629234918315904
E,0.5,оба,EMA200,400,54.0,50.66666666666667,57.99999999999999,0.010189058767031613,-0.05106892442893444,-0.035624939831110536,-0.03746441368287272,-0.015601398780397423,-0.050808397621742545,-0.009501334194590903,-0.017604229952255794,far|0.5atr,-0.03589334232409142,0.010189058767031613
E,0.5,оба,свежий≤24ч,399,53.63408521303258,52.38095238095239,57.14285714285714,0.030423258539450222,-0.03807693320175667,-0.0017432668607829467,-0.001390914355541451,-0.015879130899639153,-0.03025527982865025,-0.042995072391588486,-0.011898708332766444,far|0.5atr,0.009405330299271625,0.030423258539450222
E,0.5,оба,не выходные,439,52.84738041002278,51.53846153846153,56.264236902050115,-0.004779330301270169,-0.06359961503046273,-0.0591018571147073,-0.06180113598766711,-0.055526531931618765,-0.08511564161081103,-0.04503442860277423,-0.0642424853843772,far|0.5atr,-0.014932910345338767,-0.004779330301270169
E,0.5,оба,заход<50%,463,54.85961123110151,53.59477124183007,59.395248380129594,0.023019883983036404,-0.024566981981474036,-0.010827979648923847,-0.043212405607189745,-0.02649163886489263,-0.05280595245486557,-0.028631316428059647,-0.01843954653226445,far|0.5atr,-0.013086018562780783,0.023019883983036404
E,0.5,оба,объём≥1.5x,392,55.61224489795919,54.400000000000006,59.94897959183674,-0.01630833625832152,-0.039079602314151037,-0.040523641400337186,-0.06049971691204587,-0.02162012483572282,-0.05558726291103801,-0.02245265997087083,-0.02529892693990452,far|0.5atr,-0.02770597482235695,-0.01630833625832152
E,0.5,оба,сессия Asia,163,48.466257668711656,40.909090909090914,53.987730061349694,0.015542969797562887,-0.12333392495412297,-0.10198195093632045,0.030147209443048887,-0.0864958560744742,-0.24526903132325648,-0.09218739897223051,-0.12299346339076501,ce|0.5atr,0.0064445996361434275,0.030147209443048887
E,0.5,оба,сессия NY,193,56.994818652849744,55.769230769230774,62.69430051813472,0.007320768089593625,0.021754902871587756,0.02004852127223562,-0.04785358471277226,0.030272465004465215,0.10682631707942786,0.039207815646088544,0.066099888744458,far|gap,0.004234870396259787,0.02004852127223562
E,0.5,bull,—,273,56.41025641025641,51.85185185185185,56.41025641025641,0.012777936319940335,-0.013261049563378015,0.0008251458007002034,-0.02302970359106248,-0.0038430225955048774,-0.10614479326505191,-0.11586988005958188,0.019026357241742214,far|0.5atr,-0.006586539271326954,0.012777936319940335
E,0.5,bull,тренд,239,57.74058577405857,50.70422535211267,55.64853556485355,0.01599183853141463,-0.0016341996368378407,-0.010678900318466333,-0.009924766373672983,0.027491195040717325,-0.08559573425009312,-0.07093832996325364,0.03306666314191642,far|0.5atr,-0.039780256659778905,0.01599183853141463
E,0.5,bull,EMA200,208,58.65384615384615,52.94117647058824,57.21153846153846,0.03093368487418918,0.0186168099151618,0.0057204351988590346,-0.008300712427584882,0.03397672680678706,-0.06168860787295361,-0.06433773974384166,0.06081314392759682,far|0.5atr,-0.08774345053524217,0.03093368487418918
E,0.5,bull,свежий≤24ч,207,56.52173913043478,49.09090909090909,57.48792270531401,0.02518235939383255,-0.0019339715456009336,0.010067971179831232,0.01328636873333984,0.027557592348055285,-0.08015490758755266,-0.1287774610810827,0.05765492612656729,far|0.5atr,0.013222569466520888,0.02518235939383255
E,0.5,bull,не выходные,219,55.25114155251142,50.0,56.62100456621004,0.008796695559218066,-0.039563644563518734,-0.03309893572069691,-0.022980189659277343,-0.024417350207008377,-0.10048073472887202,-0.07330587375879534,-0.014110509580133828,far|0.5atr,-0.004700884851168352,0.008796695559218066
E,0.5,bull,заход<50%,224,57.14285714285714,52.307692307692314,58.48214285714286,0.004570211355065987,-0.00520999635337683,0.0036953115846837742,-0.06438898507340966,-0.015832880316763425,-0.1379196192240343,-0.13420323623278121,0.03364139216428421,far|gap,-0.0009092774680689749,0.0036953115846837742
E,0.5,bull,объём≥1.5x,186,58.06451612903226,49.18032786885246,59.67741935483871,0.00782989762429184,-0.01694176467043549,-0.0023020037562158017,-0.02907267709078596,0.0014794298042860564,-0.07974631135726076,-0.05901833638277652,0.03222769292800023,far|0.5atr,-0.003557134981033079,0.00782989762429184
E,0.5,bull,сессия Asia,84,52.38095238095239,48.0,55.952380952380956,-0.03347050759115423,-0.07096469323336695,-0.08593981432101223,0.0012652616294033564,-0.0420644323805855,-0.20769708085196448,-0.2199906616324818,0.0017050032312544347,ext-0.25atr|1atr,-0.0221207816637701,0.0017050032312544347
E,0.5,bull,сессия NY,88,59.09090909090909,54.83870967741935,65.9090909090909,0.06988818268070007,0.04404119880301336,0.0538724378539436,0.04838910881787625,0.0767030210881107,0.10336334450943362,0.08358471201243661,0.09265651760668878,far|0.5atr,0.01987805097211205,0.06988818268070007
E,0.5,bear,—,274,51.09489051094891,43.28358208955223,57.66423357664233,0.01539203077186111,-0.07640545956368246,-0.04369516477951601,-0.04456018194321303,-0.0726121121352445,-0.01608618413025369,0.03258440159650411,-0.09199543412052626,far|0.5atr,-0.02327351258925127,0.01539203077186111
E,0.5,bear,тренд,243,50.617283950617285,40.0,57.20164609053497,-0.0005957126682297611,-0.09434522006175512,-0.07758514946243938,-0.047187953175508945,-0.058861460993242486,-0.039602356220562816,0.023401348340002844,-0.10891357766435751,ext|2R,-0.04914210282956828,0.023401348340002844
E,0.5,bear,EMA200,192,48.95833333333333,45.0,58.854166666666664,-0.012284286182389087,-0.12656180330170533,-0.08041576278024427,-0.06905842337610124,-0.06931103483318059,-0.039021503182930586,0.049904771817097425,-0.10255638498876275,ext|2R,-0.003414404887885895,0.049904771817097425
E,0.5,bear,свежий≤24ч,192,50.520833333333336,46.93877551020408,56.770833333333336,0.03607360293081927,-0.07704356373729954,-0.014477257873320125,-0.017214860185741608,-0.0627093481510597,0.023542756348916376,0.04948906541427243,-0.08688622048423562,far|0.5atr,0.0027056860465484393,0.03607360293081927
E,0.5,bear,не выходные,220,50.45454545454545,39.21568627450981,55.90909090909091,-0.018293646953301646,-0.08752633108619333,-0.08498658341147218,-0.10044562346910965,-0.08649430828475368,-0.06982038982510487,-0.016891490015644134,-0.11414658857132859,ext|2R,-0.038562226838670485,-0.016891490015644134
E,0.5,bear,заход<50%,239,52.719665271966534,46.666666666666664,60.25104602510461,0.04031162736657354,-0.04270909403458605,-0.024439767248623023,-0.023364900166046372,-0.036481437671507466,0.02696585238318386,0.0703147506692526,-0.06725180706794184,far|0.5atr,0.019573105631168954,0.04031162736657354
E,0.5,bear,объём≥1.5x,206,53.398058252427184,42.5,60.19417475728155,-0.03810305228825396,-0.059068135332263134,-0.07503444043823321,-0.08887558781862036,-0.042477004267963844,-0.033773753148914586,0.010562950769975975,-0.07724043808276998,ext|2R,-0.0409016137700522,0.010562950769975975
E,0.5,bear,сессия Asia,79,44.303797468354425,35.714285714285715,51.89873417721519,0.06765856600835071,-0.17901766501163574,-0.11903941265386335,0.06085712863730489,-0.13373939519202674,-0.28521895334336433,0.043704677780441736,-0.25558423802683633,ce|0.5atr,-0.03209896706328862,0.06085712863730489
E,0.5,bear,сессия NY,105,55.23809523809524,50.0,60.0,-0.04511668413914319,0.003076864376678695,-0.00829914214862442,-0.12851412786226818,-0.008640762951351962,0.10972861789999445,0.0020157501200064533,0.043842904555159844,ext|1atr,-0.004259690748103931,0.10972861789999445
E,0.75,оба,—,316,60.75949367088608,56.00000000000001,68.0379746835443,0.0288400152963589,0.0020600112811900257,-0.014507392065895696,-0.00931807800881055,0.027461861069568206,-0.058136522600428314,0.008121155385396105,0.023126121150441416,far|0.5atr,-0.023605824032478025,0.0288400152963589
E,0.75,оба,тренд,289,59.86159169550172,55.434782608695656,67.82006920415225,0.025380323266761165,-0.022271092890908374,-0.03387090637428313,-0.008379802978303666,0.021739807346829818,-0.07824744481382244,-0.0011579320526065528,0.00802729519294533,far|0.5atr,-0.032627684669085756,0.025380323266761165
E,0.75,оба,EMA200,237,61.60337552742617,56.33802816901409,70.46413502109705,0.043733232813705225,0.00935223884194136,0.004538314171703092,0.0042793042624934925,0.06106794800818101,0.031247046199287108,0.06007754867681301,0.07455462707070801,far|0.5atr,-0.023017375948271163,0.043733232813705225
E,0.75,оба,свежий≤24ч,230,62.60869565217392,53.125,70.43478260869566,0.05547742043104498,0.04183667512944261,0.017395530462974616,0.05546503945091624,0.104957456761819,0.01861679707747688,0.04983911275164282,0.09577726786240626,far|0.5atr,-0.018323009359833962,0.05547742043104498
E,0.75,оба,не выходные,255,58.43137254901961,52.94117647058824,65.88235294117646,-0.0014503689913928602,-0.04081301631813117,-0.06371480439676805,-0.07073728673539893,-0.03772698982051323,-0.09979801553213537,-0.017572596007380658,-0.038392117781519255,far|0.5atr,-0.03793405785192967,-0.0014503689913928602
E,0.75,оба,заход<50%,283,60.7773851590106,57.47126436781609,69.25795053003534,0.03346525210895967,-5.016077380613118e-07,-0.013796951960730889,-0.02226817633348485,0.01280063308301539,-0.07805388700327652,-0.014748463832720422,0.019549254417379133,far|0.5atr,-0.01766398214042545,0.03346525210895967
E,0.75,оба,объём≥1.5x,268,59.70149253731343,56.666666666666664,66.7910447761194,-0.00023816541915553944,-0.03296618044332332,-0.04537018773917485,-0.062405110054522685,-0.05403945563902216,-0.14550508700952797,-0.07068604486550588,-0.051508494041282674,far|0.5atr,-0.031770536513054615,-0.00023816541915553944
E,0.75,оба,сессия Asia,96,56.25,51.162790697674424,63.541666666666664,0.046690862104816246,-0.029424493223372733,-0.10487524703992528,0.06339471902913889,0.04725298363845987,-0.16439820591211843,-0.10445316592697214,0.034950438208110425,ce|0.5atr,-0.011007194557578221,0.06339471902913889
E,0.75,оба,сессия NY,116,59.48275862068966,52.77777777777778,71.55172413793103,-0.019025121307106495,-0.029793049948486826,0.01397599042648296,-0.07356855346227884,-0.03286501115314943,-0.08909228513590092,0.07507656717003644,-0.017189093664088103,far|gap,-0.044634851036943424,0.01397599042648296
E,0.75,bull,—,164,64.02439024390245,51.92307692307693,67.07317073170732,0.06785440260178009,0.053317622836860035,0.051395425305660485,0.033306538501515014,0.09917161366055452,-0.00788402646689718,-0.020950507788989266,0.15965796619169537,far|0.5atr,-0.005636720431663347,0.06785440260178009
E,0.75,bull,тренд,150,63.33333333333333,50.0,66.0,0.06621481695830349,0.02932457102166078,0.029003886808322575,0.0394627699123507,0.09916979552296848,-0.013165941773476462,-0.017056747631218745,0.1477161181370255,far|0.5atr,-0.028637181360730332,0.06621481695830349
E,0.75,bull,EMA200,126,67.46031746031747,56.25,69.04761904761905,0.1100188559721328,0.10255089123621541,0.09373203475914557,0.06949186704199103,0.1590775684003829,0.09201068675388531,0.0674385876069721,0.23042261237990316,far|0.5atr,-0.03157916159066375,0.1100188559721328
E,0.75,bull,свежий≤24ч,122,66.39344262295081,47.05882352941176,71.31147540983606,0.10904819085599023,0.10505141434204668,0.10569015397993405,0.12131279894087978,0.18497270074215388,0.0795629367747372,0.01826802741577694,0.2417500343997537,far|0.5atr,-0.013408912872802452,0.10904819085599023
E,0.75,bull,не выходные,134,61.19402985074627,48.888888888888886,64.92537313432835,0.048159995032996734,-0.0045383854996663385,-0.002541626141106761,-0.003252284121655794,0.03489290688406152,-0.016193158793673893,0.016468465043254554,0.09683506600396713,far|0.5atr,-0.029754903629376356,0.048159995032996734
E,0.75,bull,заход<50%,142,64.7887323943662,53.48837209302325,69.01408450704226,0.07694569106260454,0.061908709110496736,0.07016911386739554,0.021920445327397967,0.10494834641003174,-0.021446161925208505,-0.04848496650771682,0.1770624193735429,far|0.5atr,0.02775913274945394,0.07694569106260454
E,0.75,bull,объём≥1.5x,135,62.22222222222222,53.333333333333336,65.18518518518519,0.05411731367894652,0.0021690447458913055,0.017770279949509128,-0.012555898014862623,0.002643591379794685,-0.08605476996645431,-0.09960962219376986,0.07647853288920184,far|0.5atr,-0.0040361374080058725,0.05411731367894652
E,0.75,bear,—,152,57.23684210526315,53.125,69.07894736842105,-0.013254455217384997,-0.053244253818348616,-0.08561306344046947,-0.05530779582258287,-0.049909187778601254,-0.11235632106029085,0.03948794986302245,-0.12418455376249046,far|0.5atr,-0.04284858275101712,-0.013254455217384997
E,0.75,bear,тренд,139,56.11510791366906,48.148148148148145,69.7841726618705,-0.018685677119795314,-0.07794986689727793,-0.1017214026145051,-0.06000847875958537,-0.06181773385044212,-0.1484792826271454,0.015999063176111612,-0.14271603891937143,ext|2R,-0.03008389086097353,0.015999063176111612
E,0.75,bear,EMA200,111,54.95495495495496,52.63157894736842,72.07207207207207,-0.03150990698775308,-0.09644082603804542,-0.09670861190052894,-0.0697457670007199,-0.05018621568026442,-0.037727897132959536,0.05172177475609186,-0.10237659949648646,far|0.5atr,-0.06980862278666376,-0.03150990698775308
E,0.75,bear,свежий≤24ч,108,58.333333333333336,57.692307692307686,69.44444444444444,-0.005037709123059856,-0.029572567314424952,-0.08234469239877586,-0.018918540713672174,0.014569866339588759,-0.050229768136095025,0.08550274618660252,-0.06911789433718993,far|0.5atr,-0.023892318711803032,-0.005037709123059856
E,0.75,bear,не выходные,121,55.371900826446286,45.45454545454545,66.94214876033058,-0.05639077212584083,-0.08098492152205089,-0.13146030758898794,-0.14547274417541198,-0.11814902418756298,-0.1923852122507621,-0.055270961137836194,-0.1881478419737108,far|0.5atr,-0.07849879345540164,-0.05639077212584083
E,0.75,bear,заход<50%,141,56.73758865248227,53.333333333333336,69.50354609929079,-0.010323558752157872,-0.06234878474241424,-0.09835852180182275,-0.06677019247423209,-0.08000061012575287,-0.13506308530884858,0.019227304818694405,-0.13908102518386375,far|0.5atr,-0.05182574432533046,-0.010323558752157872
E,0.75,bear,объём≥1.5x,133,57.14285714285714,47.82608695652174,68.42105263157895,-0.05541102014279295,-0.06862975488350356,-0.10946013614498193,-0.11300393430530546,-0.1115748793047385,-0.20584939378257266,-0.04132752652478674,-0.18142013791809025,ext|2R,-0.09563503842724388,-0.04132752652478674
E,1.0,оба,—,185,63.78378378378379,57.14285714285714,71.89189189189189,0.021443316655911756,-0.01926844938181928,-0.027585779091401176,-0.028449838200339826,-0.02932322604146703,-0.18645507470624265,-0.07359060717440795,-0.029437662795463698,far|0.5atr,-0.005956516517003108,0.021443316655911756
E,1.0,оба,тренд,173,63.58381502890174,56.60377358490566,72.25433526011561,0.02431972952433755,-0.028025472265340905,-0.03406695168828251,-0.0056347838004470845,0.0007602104214535783,-0.1365649678216562,-0.0536402801746126,0.002227539738005231,far|0.5atr,0.0009923402117333294,0.02431972952433755
E,1.0,оба,EMA200,144,64.58333333333334,59.523809523809526,72.91666666666666,0.03151624689606682,-0.011709440082848736,-0.012891551618641259,-0.003644274253531856,0.011088091953761184,-0.06680669237750467,0.0008477513758870576,0.05203971084342411,far|0.5atr,0.010048240296619158,0.03151624689606682
